Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE,Absolute score (sig.score)
d63ffcfc-a31f-4281-ad8d-2fee7439abe4,0.0900831051747447,0.089967308185502,0.32888655465675,0.29269148134486,0.0477748783054801,0.200201129281773,0.228974348317342,0.140277307084718,0.0246129857550091,0,0.370536576800577,0,0.11789168333926,0.25333647650883,0.180326375134865,0.362050291645027,0.0343501446721474,0.0787889894159189,0.205418279908343,0,0,0,0,0.304164728842201,0.955792475681887,3.04616791553115
3387cf11-ce22-4151-869d-47dd9166fcd3,0.167586392561819,0,0.187787488266447,0.0600416483554689,0,0.390092146712941,0.0847466451037261,0,0.00540919338828094,0,0.0631426849292907,0,0.0371090319653592,0.0961674196627341,0.0366404625879114,0.140432295365513,0.0018901439976213,0.0417603460355447,0.154392287676507,0,0,0.00609184978305822,0,0.436888324600637,0.899161160205645,1.47329003639222
44daefc1-eb50-4fad-98db-7724c1e2c201,0.0834220940627078,0,0.2296304619453,0.036313108105936,0,0.0523834098394339,0,0.0787627033141074,0.00240619903788012,0,0.0561986879040716,0,0.00812106818384959,0.406992224823002,0.0283188353696715,0.13607963802768,0,0.0219664306688544,0.0433994871666495,0,0,0.000531275799822473,0,0.40927170821763,0.917665355861512,1.18452562424897
a0a07f44-c51b-420c-92e8-65f464db0442,0.162610281927923,0,0.18091573381131,0.0497554413365764,0,0.231950188726064,0.00127753536222145,0.174096291125933,0,0,0.0454455496154821,0,0.0675268053742399,0.127345293904371,0.0128261401714431,0.309424410058797,0.0597034511634804,0.020073955933457,0.12800201898594,0,0,0,0,0.4275261298397,0.903666118427056,1.57095309749724
c392b91b-1f08-4e33-9ab7-42ec0fce3b92,0.105718933804139,0,0.128783369285462,0.0913091808152944,0,0.131522666219945,0.126175212953195,0.213567350050881,0,0,0.0126364295415006,0,0.0257387254721013,0.310537722678548,0.0506259443471934,0.155780723255958,0,0.00586754813588286,0,0.0697848028100344,0,0,0,0.328070953377022,0.949079772211048,1.42804860937013
417cb3fa-2125-42ce-a638-51952c81dc2b,0.0939206053907847,0,0.0908627916577233,0.0674119891873049,0,0.0367602840480462,0.11756421757537,0.0279542825542386,0.0278535003558851,0,0.0339070985845039,0,0.057479289362531,0.0708263015554325,0.0190168240402147,0.0442076766501446,0.0775561909097604,0.0322580125321463,0.0500591228206313,0,0.00315634852186166,0.00486972132081012,0,0.490070163736324,0.878965728503399,0.855664257067389
95598eda-ba98-4c1d-951b-131e149989e1,0.0186617507978453,0.0395690987878668,0.0984052895917582,0.0122565183130855,0,0.137318315743304,0,0.0540731000956496,0.00198276842864808,0,0,0.122242007541609,0.033787186420029,0.314673892984503,0.0393514244946012,0.087625273363686,0.00501764699832241,0.0187574149961538,0.0725677936170873,0.0282915874607739,0,0,0,0.575358097126694,0.828089958930473,1.08458106963492
4d845308-2bea-47bd-bf18-e0b3ebcb81a4,0.0478080607442545,0.0309338781785159,0.162504516762326,0.226787066048172,0,0.0225744300871293,0.0234913574706835,0.187673965284618,0,0,0.0734394284247757,0,0.0293020212307236,0.185909096991208,0.0234299440508556,0.185792318051041,0.0259708583914052,0.0184921936304518,0.0197547322245788,0.0223854916545836,0,0,0,0.423166719286877,0.90526151120205,1.28624935922532
67d1ea12-766f-4eb9-af7e-4545975b076c,0.0475694814578624,0,0.167864642704999,0.0234414995363036,0,0.0500432052377957,0.0116215470953608,0.0644358978341696,0.00313703235609238,0.00804601115573542,0.0207547238533465,0.00487773562346078,0,0.292656752543822,0.038056823817872,0.100838249718677,0.0201983875959073,0,0.0181155940058128,0.0287453685703662,0.0106632142506679,0.00591521268189407,0,0.638722533108166,0.783061739396146,0.916981380040145
91a45dff-d6c6-4a30-b79d-475dad0a609e,0.0122117801607854,0.0777389441891345,0.0620284098409809,0.0448847919827037,0.000377457346697913,0,0,0.132595352325224,0.0044524455441002,0,0,0.0393817306235343,0.0169144377548475,0.251523774929235,0.0169513942909277,0.237333128843984,0.0349309654992881,0.0277534706646131,0,0.0544991286213897,0,0.0030694685309325,0,0.51348694172792,0.859560848849168,1.01664668114838
d7814767-c4ec-43ce-9cb2-646941b2870c,0.0411794619950311,0,0.130579445118374,0,0,0.157568867886398,0.0183670493327922,0.0167539718337726,0.0239268242583817,0,0.0732620839100407,0,0.00896989619968295,0.358285254534517,0.025012903584119,0.275655372948558,0,0,0.121123724145698,0,0,0.00144411839909264,0,0.419844109592449,0.908269255817722,1.25212897414646
71b6caef-331d-4331-a42b-4f83dca777d5,0.0398151382453517,0.019851715520503,0.0663759133511215,0.0315503816338059,0,0.0973057408224043,0.00978918403575798,0.04144628944127,0,0,0.0439838724258919,0.00951544231322923,0.0149279102180695,0.0977508155181985,0.0113377625769232,0.0990352402970363,0.0165980726450971,0.00666191796454219,0.413972303332427,0,0,0.00281438221280664,0,0.530970763574483,0.850572470821711,1.02273208255444
d08b9d87-7327-4d2c-8b10-8a3973b99209,0.156323932463177,0,0.0966413392115892,0,0,0.13241712976993,0.106152493724642,0.181314708925222,0,0,0.0902072074681481,0.0316964674601531,0.0421549971882148,0.00583398356460033,0.171605309256377,0.32570900367719,0.0421379369630375,0.0304120547221971,0.174312189422885,0,0.00151002473611613,0.0251601639791244,0,0.401479506298962,0.915145817520136,1.6135889425326
ae15cbbe-2658-4d9a-ace3-4609df63f512,0.0896418932046698,0,0.0398847848435405,0.279441499931818,0,0.0823870088106213,0,0.185399147849848,0.0292646050866161,0,0.0900674108245203,0.0146879334585775,0.135274913108753,0.0234039801066883,0.0518086904553148,0.28177670631163,0.0207666643325436,0.076286935599793,0.0328134810513083,0,0,0,0,0.462943045023858,0.886680451726836,1.43290565497624
76376038-5810-476b-831f-9bb938941243,0.0823669360713332,0,0.138054869698495,0.18497047048333,0,0.123856733003041,0.0619337733678035,0.0508307555021197,0,0,0,0.068423546315504,0.0436125379782661,0.0929928761147343,0.0314452343436822,0.169182273549764,0,0.0404794809311945,0.152808373011357,0,0,0.00476245131917763,0,0.363390696808352,0.931339515888898,1.2457203116898
8782807a-e8ee-4469-afee-966224f6fdd4,0.0368033189184583,0.0361457973211946,0.375234715834216,0.142872903603782,0,0.0396547899826261,0.258208710347374,0.107364539388214,0,0,0.0721837060437131,0.0128001196792044,0.0399921446934537,0.242407449105518,0.0700846684373389,0.266102712174002,0.0190381893442555,0,0.0540187091031125,0,0,0.0111428794208708,0,0.539850624733573,0.848967948116148,1.78405535339733
f53c3d33-7501-46e1-8125-56fb73083b65,0.113981233904887,0,0.207697170123018,0.0511012014003348,0,0.193478291449729,0.0847523364339089,0.0130603125293033,0,0,0.0604908179052481,0,0.0186162378942803,0,0.0460345643346198,0.353093587843218,0.0387722316934712,0.000714585976302436,0.0395747598421542,0.0896579923189436,0,0.00228518197790837,0,0.457932970932789,0.889849913729922,1.31331050562733
3e751a3d-573e-42e1-a361-6303669fb7eb,0.0743602485815381,0.0151923886087566,0.0107404805409323,0.00378037150947849,0,0.106258648007827,0.124096918513053,0.168996168734441,0,0.029104412777754,0,0.0544127515622035,0.0270190437118803,0.140238056027157,0.0471949418664283,0.150622877818678,0.00552535514603399,0.0125996828170137,0,0.135464400126338,0.00171834300258435,0.00507416115060921,0,0.301380718751607,0.957406459409917,1.11239925050271
45c2cef7-58b5-4e76-abf6-8b88088c6c82,0,0.0989785719515182,0.00202457487019197,0.000280758524448186,0,0.231843497951056,0,0.0639517844969558,0.00707348567623829,0,0,0.0751707065029672,0.0381417910710441,0.0630732386766846,0.0151325147909581,0.305398939854899,0.100171401791194,0.0566027342254899,0.125404361070965,0.00572870064363713,0,0.00145793427230899,0,0.436975119245403,0.900758495198194,1.19043499637056
f5a438d5-ca2b-4d44-8768-97f59f5f27b4,0.253130985323885,0.00309704281709952,0.427097459720629,0.44679939445209,0,0,0.136969706737095,0.20585824095217,0.0884654105134715,0,0.182893581698452,0.0144222052174583,0.0474367422584952,0.132166170945598,0.128758901882293,0.525894939920957,0.107395063176844,0.0187951468988076,0.136001973121452,0,0,0,0,0.522937924998704,0.858067473967232,2.8551829656368
